Volcano Number,Volcano Name,rgi_region,Latitude,Longitude,n_glac,A_glac_km2,LR_s,LR_p,LR_r,MK_s,MK_p,MK_r,SR_r,SR_p,Erupted,f_erupt
320100,Tseax River Cone,01_alaska,55.12,-128.9,25,12.933649770500267,0.008200277388986639,0.19966258773782308,0.26546174827056124,1.7515083333333261,0.5283124685330474,0.09333333333333334,0.19153846153846155,0.3590408645895138,0,0.0
320150,Wells Gray-Clearwater,02_western_canada_usa,52.33,-120.57,3,0.401648112282311,,,,,,,,,0,0.0
320160,Silverthrone,02_western_canada_usa,51.5179,-126.1133,111,866.4179175233791,-0.014204456528398506,4.0940571677065e-06,-0.4214589738943735,-2.1543037037037,7.826644384145709e-06,-0.28746928746928746,-0.3921112671112671,2.080056683679622e-05,0,0.0
320170,Bridge River Cones,02_western_canada_usa,50.8,-123.4,164,289.35507886487557,0.000291979970862812,0.8511680940254499,0.015942053754143506,-0.3636984006734001,0.043315338072535514,-0.10638934610204998,0.055379083008690426,0.5142480665606582,0,0.0
320180,Meager,02_western_canada_usa,50.63,-123.5,175,440.98429765419235,0.0055288449197370484,0.040998310840323425,0.18924706111689016,0.7250896907216509,4.2077112394345306e-05,0.20853858784893267,0.1397218600608431,0.13297401771920192,0,0.0
320190,Garibaldi Lake,02_western_canada_usa,49.933,-123.0,106,127.56472377085608,0.007284502085615566,0.031663146886928784,0.2552861840982726,-0.6907679012345672,0.21519405865705465,-0.08176100628930817,0.344131455399061,0.0032974692341559567,0,0.0
320200,Garibaldi,02_western_canada_usa,49.85,-123.0,87,108.70119112363678,-0.01127413219773074,0.03056350819539309,-0.31253247225663056,1.2272914285714283,0.14453860351391,0.10665597433841219,-0.27192792010421185,0.061523494659761625,0,0.0
320811,Cayley Volcanic Field,02_western_canada_usa,50.12,-123.28,93,116.51420263030565,-0.001908362294529058,0.4084881640559227,-0.08672121938901227,-0.21527692307691454,0.6977922826278811,-0.02758298270219729,-0.0491778818895288,0.6396962223563977,0,0.0
321010,Baker,02_western_canada_usa,48.777,-121.813,128,66.78373957480434,-0.021028700630786858,2.932782208098317e-07,-0.4347471698990497,-3.63463208158597,4.038358980551493e-08,-0.328001968503937,-0.43840986083134953,2.2687543102595296e-07,0,0.0
321020,Glacier Peak,02_western_canada_usa,48.112,-121.113,122,44.246851240719366,-0.013661785526177656,2.3752795422891913e-05,-0.37259852728683157,-2.5718722772277225,5.318353206718029e-07,-0.3071399539357811,-0.4104837403881422,2.6539326937389736e-06,0,0.0
321030,Rainier,02_western_canada_usa,46.853,-121.76,168,92.66251236873563,-0.10507025458271668,2.881623584611592e-28,-0.7212411788650194,-5.032879348795719,0.0,-0.6629597946963216,-0.8471788460273032,1.8608735417263602e-47,0,0.0
321040,Adams,02_western_canada_usa,46.206,-121.49,76,23.328743642951782,-0.1896859865793526,1.4319308756131038e-17,-0.7927211945684065,-9.47412696811972,0.0,-0.6666666666666666,-0.8494053315105947,3.116776588449551e-22,0,0.0
321050,St. Helens,02_western_canada_usa,46.2,-122.18,10,2.065966643234606,0.0341374397213245,0.7684471634937253,0.10707181604003664,-9.763975000000016,0.7205147871362552,-0.1111111111111111,-0.06666666666666665,0.8548130882487426,1,0.1
322010,Hood,02_western_canada_usa,45.374,-121.695,101,22.091149961737674,-0.20000003452404475,4.109186668709149e-34,-0.8819673665902766,-7.182736415882964,0.0,-0.7207920792079208,-0.8849504950495048,1.247575249086725e-34,0,0.0
322020,Jefferson,02_western_canada_usa,44.674,-121.8,30,5.499674141418425,-0.2703602992652431,2.341692235896139e-10,-0.8758122360593019,-21.809370000000012,6.0209035535052635e-09,-0.7517241379310344,-0.9101223581757508,3.150726046667503e-12,0,0.0
322060,Belknap,02_western_canada_usa,44.285,-121.841,75,7.933321728935382,,,,,,,,,0,0.0
322070,Three Sisters,02_western_canada_usa,44.133,-121.767,129,12.897445411132836,-0.011398187939881704,0.061383064777982395,-0.16583036747039748,-0.5073755717255676,0.14774801262792603,-0.08624031007751938,-0.08934947811756087,0.31587765687593794,0,0.0
322090,Bachelor,02_western_canada_usa,43.979,-121.688,92,10.0425412451617,,,,,,,,,0,0.0
323010,Shasta,02_western_canada_usa,41.409,-122.193,7,4.896955209584901,-0.1289807851440296,0.19375252882792313,-0.5572415026454255,-43.882574999999974,0.07150541644487451,-0.6190476190476191,-0.642857142857143,0.11939237342741094,0,0.0
323080,Lassen Volcanic Center,02_western_canada_usa,40.492,-121.508,8,0.147794755172832,-0.3832669197954581,0.09768610731327344,-0.6247873658386179,-60.75266666666672,0.06348653056076747,-0.5714285714285714,-0.7142857142857144,0.04652823228416724,0,0.0
323110,Mono Lake Volcanic Field,02_western_canada_usa,38.0,-119.03,14,0.579290347525241,0.05871960869774215,0.004121324266317437,0.8451424956782886,34.79499999999998,0.001497313878477069,0.6483516483516484,0.8666666666666667,0.0024953982859902053,0,0.0
323120,Mono-Inyo Craters,02_western_canada_usa,37.804,-119.029,46,2.058055628876282,0.001708438755883012,0.9298789683230984,0.025932337758710552,0.3322153846153854,0.8795888602884154,0.01642512077294686,-0.04175824175824176,0.8872869731890637,0,0.0
323150,Mammoth Mountain,02_western_canada_usa,37.631,-119.032,71,2.6155758538132967,0.03199694590911182,1.915469823570488e-07,0.5786105944518943,4.503272727272733,5.932192452817731e-07,0.4052313883299799,0.6474972597734747,1.8250918467420322e-09,0,0.0
370010,Snaefellsjokull,06_iceland,64.8,-23.783,8,12.545263496533671,-0.15968710375284056,0.07576047844153709,-0.658576673742893,-38.890180952380945,0.035447892552460836,-0.6428571428571429,-0.8333333333333335,0.01017554012345675,0,0.0
371070,Prestahnukur,06_iceland,64.583,-20.666,27,419.1735184155404,-0.00915381323718505,0.07220862586963073,-0.3514834745490553,-5.484369999999996,0.12291053975401955,-0.21367521367521367,-0.31868131868131866,0.10520583172423688,0,0.0
371080,Oddnyjarhnjukur-Langjokull,06_iceland,64.85,-19.7,15,502.3862827296479,-0.0014843478442910965,0.7783619767938434,-0.0794489458104383,0.40816666666667817,0.9211586502250249,0.02857142857142857,-0.021428571428571425,0.9395779040128779,0,0.0
371090,Hofsjokull,06_iceland,64.833,-18.766,13,889.5336703612919,-0.006164003201618976,0.3315039763570634,-0.2928726495251219,-10.098466666666639,0.5021582515007486,-0.15384615384615385,-0.21978021978021978,0.47061485147214255,0,0.0
372020,Eyjafjallajokull,06_iceland,63.633,-19.633,37,460.91900776128415,-0.024081433633469058,0.003047904719907678,-0.7095556034444525,-1.07734111111111,0.5738490427115428,-0.06606606606606606,-0.6071428571428571,0.01638130676830708,1,0.05
372030,Katla,06_iceland,63.633,-19.083,22,616.2261035555136,0.02416239034010928,0.03681529537448882,0.4815969491920678,6.689192000000003,0.19459514049618587,0.20346320346320346,0.46491228070175433,0.04489612659323345,1,0.05
372040,Tindfjallajokull,06_iceland,63.783,-19.716,26,200.34227533564194,0.01939408721759744,0.4198132210073653,0.2571151674120822,-1.5847466666666756,0.40226723126443065,-0.12,0.04195804195804196,0.8969858708195542,0,0.0
372050,Torfajokull,06_iceland,63.892,-19.122,15,231.8645883891087,-0.00351258182816248,0.3268823524199179,-0.29555775229033965,-7.691900000000009,0.022821503671488053,-0.44761904761904764,-0.42857142857142855,0.14397143468783608,0,0.0
372070,Hekla,06_iceland,63.983,-19.666,7,3.8310549359131776,,,,,,,,,1,0.1
373010,Grimsvotn,06_iceland,64.416,-17.316,7,4151.2878438395055,,,,,,,,,1,0.15
373012,Thordarhyrna,06_iceland,64.267,-17.617,5,2771.185785866709,,,,,,,,,0,0.0
373030,Bardarbunga,06_iceland,64.633,-17.516,11,4214.737529508205,-0.05633302622600124,0.18903105556684513,-0.5174755415881703,-60.96787499999999,0.02927250918630464,-0.5272727272727272,-0.1666666666666667,0.693238811728395,1,0.45
373040,Tungnafellsjokull,06_iceland,64.75,-17.916,14,1482.162885903865,0.08418889233193308,0.32136169152638155,0.4414874689384571,27.438299999999995,0.004417021335680893,0.5824175824175825,0.42857142857142866,0.337368311085824,0,0.0
373050,Kverkfjoll,06_iceland,64.653,-16.647,11,2527.373919775382,-0.04351053209668461,0.5773442965877773,-0.18923281383483315,-26.62827142857142,0.35020138917929566,-0.23636363636363636,-0.30000000000000004,0.37008312228206786,0,0.0
374010,Oraefajokull,06_iceland,64.0,-16.65,24,2933.2019028311533,-0.000675987598339675,0.9149752561578852,-0.024814042263129908,-0.567348529411728,0.9012978441563575,-0.021739130434782608,-0.18961038961038962,0.4103911543962161,0,0.0
374020,Esjufjoll,06_iceland,64.25,-16.583,10,2831.681270519583,-0.018318461776729293,0.03236463338830745,-0.749276937402022,-13.614616666666697,0.5915050369949166,-0.15555555555555556,-0.6666666666666669,0.07098765432098751,0,0.0
374801,Snaefell,06_iceland,64.798,-15.56,14,1606.618742066724,-0.0228018106614749,0.0008292393723812914,-0.7873700794538699,-42.89553636363635,0.00045888852872688624,-0.7142857142857143,-0.8681318681318682,5.6798189086915105e-05,0,0.0
376010,Jan Mayen,07_svalbard_jan_mayen,71.082,-8.155,83,117.468382732873,-0.06951685365471498,1.7378507280103791e-28,-0.884068381660552,-7.477557547169811,0.0,-0.669703203056127,-0.8527349817388019,1.4725607682972351e-24,0,0.0
283071,Washiba-Kumonotaira,10_north_asia,36.408,137.594,1,0.074051715885629,,,,,,,,,0,0.0
283080,Midagahara,10_north_asia,36.571,137.59,5,0.47549528472181996,-0.027265890882772103,0.14174739937803513,-0.7530313007946972,-106.13878750000003,0.22067136191984682,-0.6,-0.7999999999999999,0.10408803866182788,0,0.0
300010,Kambalny,10_north_asia,51.306,156.875,26,3.2872216053925483,-0.12591083017530036,0.0014439551028712341,-0.7647008651397593,-3.9993421052631555,0.6593353383597194,-0.06461538461538462,-0.9032967032967033,9.558659401055547e-06,0,0.0
300020,Koshelev,10_north_asia,51.356,156.753,26,3.2872216053925483,-0.1010670889469078,0.02123735319944961,-0.6533092487495076,-13.1796142857143,0.0012905793298498835,-0.4523076923076923,-0.41958041958041964,0.1745190081300594,0,0.0
300021,Yavinsky,10_north_asia,51.533,156.629,4,0.276936118420075,,,,,,,,,0,0.0
300022,Diky Greben,10_north_asia,51.452,156.978,22,3.0037453814289883,,,,,,,,,0,0.0
300023,Kurile Lake,10_north_asia,51.45,157.12,3,0.474992298449587,,,,,,,,,0,0.0
300059,Visokiy,10_north_asia,52.435,157.9332,19,4.778571754183581,,,,,,,,,0,0.0
300060,Mutnovsky,10_north_asia,52.449,158.196,19,4.778571754183581,-0.14925091041697164,2.742223099193124e-06,-0.8697741557921862,-43.52942666666666,8.914461184561517e-05,-0.6608187134502924,-0.894736842105263,5.422110534660314e-07,1,0.1
300070,Gorely,10_north_asia,52.5549,158.0358,19,4.778571754183581,,,,,,,,,1,0.05
300083,Vilyuchinsky,10_north_asia,52.7,158.28,2,0.21344122832788598,,,,,,,,,0,0.0
300084,Barkhatnaya Sopka,10_north_asia,52.802,158.24,2,0.21344122832788598,,,,,,,,,0,0.0
300090,Koryaksky,10_north_asia,53.321,158.712,48,25.02409539125047,-0.07808136167267676,0.01845393912091911,-0.4274976383148314,-11.804312444444442,0.011306143492940901,-0.25354609929078015,-0.2996662958843159,0.10765630606971878,1,0.05
300100,Avachinsky,10_north_asia,53.256,158.836,44,23.88615755373157,-0.05330442042519652,0.31225381543730646,-0.25241359333209434,4.738543725490196,0.37889136985202754,0.09302325581395349,-0.3085655314757482,0.2128287059586837,1,0.1
300110,Dzenzursky,10_north_asia,53.637,158.922,48,14.469845654455561,-0.004119149201193006,0.6712453132662137,-0.11956823614571419,4.9598365384615475,0.04005926107250701,0.20567375886524822,0.007142857142857141,0.9798442277615982,0,0.0
300120,Zhupanovsky,10_north_asia,53.589,159.15,48,14.469845654455561,-0.09605849379661845,6.387406166048463e-07,-0.7456263992892536,-14.960542857142858,7.301554916239184e-10,-0.6152482269503546,-0.7616978609625669,2.6261363367298016e-07,0,0.0
300121,Veer,10_north_asia,53.75,158.45,1,0.834620157420216,,,,,,,,,0,0.0
300122,Kostakan,10_north_asia,53.833,158.052,8,2.147709459737288,,,,,,,,,0,0.0
300123,Bakening,10_north_asia,53.905,158.07,8,2.147709459737288,0.06569301439968853,0.46800026052306,0.37179819795737445,-15.400949999999876,0.9015386266571279,-0.07142857142857142,0.4285714285714286,0.3965014577259474,0,0.0
300124,Zavaritsky,10_north_asia,53.905,158.385,8,2.147709459737288,,,,,,,,,0,0.0
300130,Karymsky,10_north_asia,54.049,159.443,1,0.01621122722766,,,,,,,,,1,0.1
300140,Maly Semyachik,10_north_asia,54.135,159.674,1,0.01621122722766,,,,,,,,,0,0.0
300150,Bolshoi Semiachik,10_north_asia,54.32,160.02,5,0.9345337331433181,-0.006481634742203083,0.5095336847812949,-0.39580336399897614,-20.584316666666638,0.4624327264504764,-0.4,-0.6,0.28475697986529375,0,0.0
300160,Taunshits,10_north_asia,54.528,159.804,6,0.708879807190046,-0.010847214269724459,0.5888874404341946,-0.2815115168253626,-84.06989999999996,0.060289173990602185,-0.7333333333333333,-0.8857142857142858,0.01884548104956266,0,0.0
300170,Uzon,10_north_asia,54.4885,159.9741,13,1.6192694892494461,,,,,,,,,0,0.0
300180,Kikhpinych,10_north_asia,54.489,160.251,12,1.1275126315685682,-0.053472517916098306,0.2718667142983009,-0.728133285701699,1.8587111111111072,0.837011475105446,0.06060606060606061,-0.7999999999999999,0.20000000000000007,0,0.0
300190,Krasheninnikov,10_north_asia,54.596,160.27,12,1.1275126315685682,-0.11361141545134384,0.005958346521924093,-0.8616019363945904,-38.29523541666666,0.004931500366306407,-0.6363636363636364,-0.7380952380952381,0.03655276105286081,0,0.0
300200,Kronotsky,10_north_asia,54.753,160.533,13,5.870657566429676,-0.27233471576915547,0.00031565367433320467,-0.8615878993654275,-90.68986785714284,0.00012126237486764779,-0.8205128205128205,-0.9230769230769231,1.8621951098680987e-05,0,0.0
300210,Gamchen,10_north_asia,54.974,160.703,76,4.914425803452105,-0.07155944208941942,0.009623340717822726,-0.8000289420176114,-0.2727895238095276,0.8682042776148775,-0.013333333333333334,-0.21666666666666667,0.5755148957119259,0,0.0
300220,Komarov,10_north_asia,55.033,160.725,137,9.173930994019706,-0.19092307973597555,0.0002618889885207079,-0.9713884676552765,2.7248545833333324,4.6230972827743244e-08,0.315371404036067,-0.8928571428571429,0.006807187408935392,0,0.0
300221,Vysoky,10_north_asia,55.064,160.765,166,10.876980920696557,-0.018804891175975294,7.423939662237744e-14,-0.5618341465936203,-0.7925827586206871,0.0729663094661761,-0.09382986491420227,-0.45462109427085656,5.09456549671975e-09,0,0.0
300240,Tolbachik,10_north_asia,55.832,160.326,25,78.30724529595855,0.01894777951313973,0.7501039919482743,0.10298765728110326,-25.387294444444443,0.01833157496099891,-0.34,-0.02097902097902098,0.9484022252365223,0,0.0
300241,Udina,10_north_asia,55.758,160.527,24,36.02634523871285,-0.6915482874355743,0.04917436758651687,-0.9508256324134832,-28.70457857142859,0.007952706286745492,-0.391304347826087,-1.0,0.0,0,0.0
300242,Zimina,10_north_asia,55.862,160.603,27,82.21068056835365,0.05351674377388603,0.7651475431907454,0.12660089384918372,17.60833499999999,0.1688538160168198,0.1908831908831909,0.38095238095238104,0.35181255311756476,0,0.0
300250,Bezymianny,10_north_asia,55.972,160.595,35,205.6444137482638,,,,,,,,,1,1.15
300251,Kamen,10_north_asia,56.02,160.593,31,198.6078162240139,,,,,,,,,0,0.0
300260,Klyuchevskoy,10_north_asia,56.056,160.642,25,186.14213081406228,-0.5260068531287437,0.0020853864900724733,-0.7930923583488031,-36.08356741071428,0.09727654970369648,-0.24,-0.8321678321678322,0.0007854416778536137,1,0.85
300261,Ushkovsky,10_north_asia,56.113,160.509,22,179.51063426453624,0.05252289962853762,0.44624977138754157,0.34662895450815695,-25.718777777777785,0.2593548928200182,-0.1774891774891775,0.03571428571428572,0.9394082054712856,0,0.0
300270,Sheveluch,10_north_asia,56.653,161.36,9,16.800808839144374,-0.23013173782865015,0.40822503734869264,-0.31549922584226964,7.220808333333309,0.9169652366288645,0.05555555555555555,0.016666666666666666,0.9660548039946861,1,0.25
300273,Cherpuk Group,10_north_asia,55.55,157.47,29,12.68547657432281,,,,,,,,,0,0.0
300280,Ichinsky,10_north_asia,55.678,157.718,98,34.937646379954565,-0.18469064436333485,7.993107571349083e-22,-0.7866826792548101,-8.118555357142855,0.0,-0.5901535872080791,-0.7735274053388927,1.0074929295723578e-20,0,0.0
300450,Alney-Chashakondzha,10_north_asia,56.656,159.647,173,62.24645646148133,-0.040179671948453906,3.245312533282828e-13,-0.5170972569603122,-2.9499069142125496,3.129883019425961e-10,-0.32222072859255274,-0.45837872164871996,2.2724839727980474e-10,0,0.0
300512,Terpuk,10_north_asia,57.2,159.83,13,0.36206142233162997,-0.08306985824347371,0.016857675008930765,-0.7285497538222391,-7.915647222222225,0.24638736002924677,-0.2564102564102564,-0.6121212121212121,0.05997214247725524,0,0.0
300520,Sedanka Lava Field,10_north_asia,57.317,160.067,169,30.792898202377415,0.032566725736026376,0.26243033913963,0.41837485271959496,0.5001567323481128,0.06157217598938258,0.0969287123133277,0.13333333333333333,0.7323675052362975,0,0.0
