Volcano Number,Volcano Name,rgi_region,Latitude,Longitude,n_glac,A_glac_km2,LR_s,LR_p,LR_r,MK_s,MK_p,MK_r,SR_r,SR_p,Erupted,f_erupt
300070,Gorely,10_north_asia,52.5549,158.0358,1,0.071799826034875,,,,,,,,,1,0.05
300083,Vilyuchinsky,10_north_asia,52.7,158.28,2,0.21344122832788598,,,,,,,,,0,0.0
300090,Koryaksky,10_north_asia,53.321,158.712,40,17.050284784345372,-0.08700688749874307,0.014750739052956811,-0.4482091135683246,-15.320008888888886,0.013956996067475913,-0.2717948717948718,-0.32807881773399006,0.08229832339683513,1,0.05
300100,Avachinsky,10_north_asia,53.256,158.836,19,14.895784562309101,-0.05330442042519651,0.31225381543730657,-0.25241359333209434,-15.638191666666671,0.16168621659204074,-0.23976608187134502,-0.3085655314757482,0.2128287059586837,1,0.1
300110,Dzenzursky,10_north_asia,53.637,158.922,29,3.6144383900688632,-0.004119149201192995,0.6712453132662146,-0.11956823614571373,3.580480952380951,0.2227402060902386,0.1625615763546798,0.007142857142857141,0.9798442277615982,0,0.0
300120,Zhupanovsky,10_north_asia,53.589,159.15,44,12.868615906277933,-0.09605849379661846,6.38740616604845e-07,-0.7456263992892536,-17.90337619047617,2.2654758069506897e-09,-0.6257928118393234,-0.7616978609625669,2.6261363367298016e-07,0,0.0
300123,Bakening,10_north_asia,53.905,158.07,2,0.104503228651084,,,,,,,,,0,0.0
300124,Zavaritsky,10_north_asia,53.905,158.385,2,1.192500469329252,,,,,,,,,0,0.0
300140,Maly Semyachik,10_north_asia,54.135,159.674,1,0.01621122722766,,,,,,,,,0,0.0
300150,Bolshoi Semiachik,10_north_asia,54.32,160.02,5,0.9345337331433181,-0.006481634742203083,0.5095336847812949,-0.39580336399897614,-20.584316666666638,0.4624327264504764,-0.4,-0.6,0.28475697986529375,0,0.0
300160,Taunshits,10_north_asia,54.528,159.804,5,0.5379346238503709,-0.2810620446127229,0.032054923328136586,-0.9098396788797903,-132.18929166666663,0.08641073297370006,-0.8,-0.8999999999999998,0.03738607346849874,0,0.0
300180,Kikhpinych,10_north_asia,54.489,160.251,4,0.17877101498103,-0.05347251791609832,0.27186671429830084,-0.7281332857016989,-51.72025000000001,0.3081795474670539,-0.6666666666666666,-0.7999999999999999,0.20000000000000007,0,0.0
300190,Krasheninnikov,10_north_asia,54.596,160.27,8,0.948741616587538,-0.11361141545134384,0.0059583465219240975,-0.8616019363945904,-48.58651666666667,0.035447892552460836,-0.6428571428571429,-0.7380952380952381,0.03655276105286081,0,0.0
300200,Kronotsky,10_north_asia,54.753,160.533,12,5.799525850275379,-0.27233471576915547,0.00031565367433320467,-0.8615878993654275,-83.83382500000005,0.0004701692793138701,-0.7878787878787878,-0.9230769230769231,1.8621951098680987e-05,0,0.0
300210,Gamchen,10_north_asia,54.974,160.703,20,2.628991363845409,-0.07155944208941943,0.00962334071782271,-0.8000289420176114,-17.682278365384622,0.012482226584454192,-0.4105263157894737,-0.21666666666666667,0.5755148957119259,0,0.0
300220,Komarov,10_north_asia,55.033,160.725,54,4.1240927546368065,-0.19092307973597564,0.0002618889885207074,-0.9713884676552764,-4.616309999999999,0.03286940171753616,-0.20055904961565338,-0.8928571428571429,0.006807187408935392,0,0.0
300221,Vysoky,10_north_asia,55.064,160.765,67,4.574303424741513,-0.04115617498766434,1.2206718556078728e-05,-0.5569479393361858,-0.7481277777777762,0.6494201287054264,-0.03844414292175486,-0.5892510005717553,2.7638791973479473e-06,0,0.0
300240,Tolbachik,10_north_asia,55.832,160.326,12,25.317505638673037,0.018947779513139733,0.7501039919482743,0.10298765728110218,-0.9103074999999534,1.0,0.0,-0.02097902097902098,0.9484022252365223,0,0.0
300241,Udina,10_north_asia,55.758,160.527,6,2.5771123877004842,-0.6915482874355743,0.04917436758651687,-0.9508256324134832,-26.58640000000014,0.7071142312899612,-0.2,-1.0,0.0,0,0.0
300242,Zimina,10_north_asia,55.862,160.603,8,10.40558027916908,0.05351674377388605,0.7651475431907453,0.12660089384918372,78.1109523809524,0.2655103889538737,0.35714285714285715,0.38095238095238104,0.35181255311756476,0,0.0
300250,Bezymianny,10_north_asia,55.972,160.595,10,95.27111596809723,,,,,,,,,1,1.15
300251,Kamen,10_north_asia,56.02,160.593,18,146.26853132598208,,,,,,,,,0,0.0
300260,Klyuchevskoy,10_north_asia,56.056,160.642,19,151.91894999881833,-0.5260068531287436,0.002085386490072476,-0.7930923583488031,-61.86861333333336,0.06887334136057355,-0.30994152046783624,-0.8321678321678322,0.0007854416778536137,1,0.85
300261,Ushkovsky,10_north_asia,56.113,160.509,13,167.69268112457434,0.052522899628537616,0.44624977138754185,0.34662895450815695,-29.244520000000033,0.5829505577618919,-0.1282051282051282,0.03571428571428572,0.9394082054712856,0,0.0
300270,Sheveluch,10_north_asia,56.653,161.36,9,16.800808839144374,-0.23013173782865015,0.40822503734869264,-0.31549922584226964,7.220808333333309,0.9169652366288645,0.05555555555555555,0.016666666666666666,0.9660548039946861,1,0.25
300280,Ichinsky,10_north_asia,55.678,157.718,98,34.937646379954565,-0.18469064436333485,7.993107571349083e-22,-0.7866826792548101,-8.118555357142855,0.0,-0.5901535872080791,-0.7735274053388927,1.0074929295723578e-20,0,0.0
300450,Alney-Chashakondzha,10_north_asia,56.656,159.647,139,59.950725108782436,-0.008390002890562971,0.34119397041366817,-0.08133197015747735,-0.5264270833333337,0.41671125057128355,-0.046606193306224585,-0.07200500469189863,0.3995894952734834,0,0.0
300520,Sedanka Lava Field,10_north_asia,57.317,160.067,44,6.2355083681941705,0.03256672573602638,0.26243033913963,0.41837485271959485,4.394766076923077,0.07672782335192396,0.18604651162790697,0.13333333333333333,0.7323675052362975,0,0.0
300550,Gorny Institute,10_north_asia,57.33,160.2,136,26.554763750503948,-0.01681822950182654,8.585981851263163e-05,-0.34135053676584104,-1.9293514079622687,6.481433389993185e-09,-0.33616557734204794,-0.3505577427821522,5.333431665497384e-05,0,0.0
300560,Titila,10_north_asia,57.406,160.108,44,10.148709619076874,,,,,,,,,0,0.0
300590,Elovsky,10_north_asia,57.55,160.53,96,29.87743696259621,0.014024109031798557,0.04592067554313669,0.20425077185329357,0.8108780336257301,0.2205958418699676,0.08508771929824561,0.10636190992946284,0.30234980955122226,0,0.0
300650,Nylgimelkin,10_north_asia,57.97,160.65,96,76.56455511416932,0.0050572665550831074,0.7922409071218489,0.02723511347176658,0.12497902298850586,0.9369285604490742,0.005701754385964913,0.012805208898534997,0.9014526943634673,0,0.0
300671,Spokoiny,10_north_asia,58.13,160.82,196,105.97239150461061,-0.06369915037286383,8.082676853965129e-16,-0.6351994173268144,0.7467147421253033,0.2068235944003851,0.06070120355834641,-0.6155981047427211,1.0536303375980605e-14,0,0.0
300680,Ostry,10_north_asia,58.18,160.82,202,94.26965773064126,-0.10531666257308007,9.5101666203435e-08,-0.5604414988176619,-2.3351822485207103,5.070280639785096e-09,-0.2765873602285602,-0.6356301925922179,4.0520905902405725e-10,0,0.0
300700,Severny,10_north_asia,58.28,160.87,158,56.49451511841415,-0.03258817067745939,0.0005917088610173524,-0.30788167974400965,1.6360133333333275,0.005165582127820922,0.1500443441102959,-0.3122747595176804,0.0004884904480868003,0,0.0
213010,Erciyes Volcanic Complex,12_caucasus_middle_east,38.531,35.447,1,0.873476224512372,,,,,,,,,0,0.0
213040,Ararat,12_caucasus_middle_east,39.7,44.3,1,6.105847309894562,,,,,,,,,0,0.0
214010,Elbrus,12_caucasus_middle_east,43.351,42.442,58,130.0515086248245,-0.06544041879687708,1.8997370270547677e-09,-0.6912057980429837,-11.536538461538454,1.185571929518403e-08,-0.514821536600121,-0.7224264424005366,1.5382357461425344e-10,0,0.0
214020,Kazbek,12_caucasus_middle_east,42.7,44.5,50,67.13226160987331,-0.027413662163476342,0.010140664491517041,-0.3604000827439995,-7.138895652173905,0.0011051425577752738,-0.31918367346938775,-0.4394237695078031,0.0014093875352535095,0,0.0
232010,Damavand,12_caucasus_middle_east,35.951,52.109,7,1.208709459373826,-0.3135643896769783,0.009829788960857892,-0.8754096958775234,-49.66630000000005,0.016260936780450264,-0.8095238095238095,-0.9285714285714288,0.0025194724037946874,0,0.0
341082,Iztaccihuatl,16_low_latitudes,19.179,-98.642,3,0.430734804735443,,,,,,,,,0,0.0
341100,"Orizaba, Pico de",16_low_latitudes,19.03,-97.27,4,1.196972776533907,-0.4035788513444799,0.6287852908461586,-0.3712147091538412,-61.788699999999906,0.7340951823194757,-0.3333333333333333,-0.39999999999999997,0.6,0,0.0
351020,"Ruiz, Nevado del",16_low_latitudes,4.892,-75.324,5,16.975269820773292,-0.1827666799480801,0.016065333047124573,-0.9839346669528755,-131.81050000000027,0.22067136191984682,-0.6,-0.7999999999999999,0.20000000000000007,1,0.05
351021,Santa Isabel,16_low_latitudes,4.818,-75.365,5,16.975269820773292,,,,,,,,,0,0.0
351030,"Tolima, Nevado del",16_low_latitudes,4.658,-75.33,3,1.244738192676149,,,,,,,,,0,0.0
351050,"Huila, Nevado del",16_low_latitudes,2.93,-76.03,5,11.893670049032675,-0.078962542862163,0.09659186012136826,-0.809923162840934,-18.867437500000165,0.22067136191984682,-0.6,-0.7999999999999999,0.10408803866182788,1,0.15
352006,Cayambe,16_low_latitudes,0.029,-77.986,6,20.424533856427924,-0.1553434151986101,0.11870509181098918,-0.7036720141403877,-69.3032000000001,0.13285495573105388,-0.6,-0.7714285714285715,0.07239650145772594,0,0.0
352030,Antisana,16_low_latitudes,-0.481,-78.141,3,18.709036918032623,,,,,,,,,0,0.0
352041,Iliniza,16_low_latitudes,-0.662,-78.716,1,4.414787670236152,,,,,,,,,0,0.0
352050,Cotopaxi,16_low_latitudes,-0.677,-78.436,5,13.654193642398473,-0.21075837556542196,0.16763558184466829,-0.7228964010642099,-69.3354250000001,0.80649594050734,-0.2,-0.3,0.6238376647810728,0,0.0
352071,Chimborazo,16_low_latitudes,-1.469,-78.817,13,20.890278736235928,-0.06417496558294711,4.2946110504088476e-05,-0.8913746214530182,-58.138865,0.0060437194011075945,-0.5897435897435898,-0.8186813186813187,0.0006209883849300375,0,0.0
352080,Tungurahua,16_low_latitudes,-1.467,-78.442,2,0.910810223915039,,,,,,,,,1,0.2
352090,Sangay,16_low_latitudes,-2.005,-78.341,5,6.409032378224348,-0.06949212420020513,0.2884483884684046,-0.5963820844733906,3.4525750000000244,0.80649594050734,0.2,0.0,1.0,0,0.0
